year,stalpbr,loans,re_loans,agloans,agloans_re,loans_year,re_loans_year,agloans_year,agloans_re_year,loans_d,loans_d_alt,re_loans_d,re_loans_d_alt,agloans_d,agloans_d_alt,agloans_re_d,agloans_re_d_alt,loans_d_year,loans_d_alt_year,re_loans_d_year,re_loans_d_alt_year,agloans_d_year,agloans_d_alt_year,agloans_re_d_year,agloans_re_d_alt_year,total_branches,total_ag_branches,total_ag_branch_deposits
1999,NY,622592114619.9989,213613674982.0579,1409667801.029143,245971310.7532058,628280964065.2605,218962418752.80667,1265121666.9655719,275060235.89388806,8312394057.647949,8312394057.647949,2523828693.2666845,2523828693.2666845,19831201.655704953,19831201.655704953,5315018.102361306,5315018.102361306,8596362367.096344,8596362367.096344,2503010313.920204,2503010313.920204,19468140.402260233,19468140.402260233,5889018.389221258,5889018.389221258,4564,0,0
1999,OH,179602437939.23627,92333154553.42604,919091908.4373834,951802392.6084626,184550476946.84738,95504737686.52661,902923279.1486192,973166265.8904451,1356708543.4265776,1356708543.4265776,704273746.0147356,704273746.0147356,28512091.693806507,28512091.693806507,8758588.547053354,8758588.547053354,1473230408.6078317,1473230408.6078317,718181080.5149139,718181080.5149139,26640313.038477793,26640313.038477793,8781929.647478519,8781929.647478519,3863,15,873329000
1999,OK,30830724152.432205,17938673198.70921,1436521289.0579112,757315217.0146364,32540147152.712627,18680319771.983696,1522992767.1579862,764605592.7983378,356296344.8415231,356296344.8415231,177362682.07516947,177362682.07516947,39440629.67262194,39440629.67262194,17671612.74548016,17671612.74548016,355794972.84464365,355794972.84464365,174167977.392282,174167977.392282,35679456.22189762,35679456.22189762,19773328.312979516,19773328.312979516,1118,202,18246790000
1999,OR,58717600026.30648,40395606988.69434,588723047.9729832,139357944.03607947,58123547668.31239,39864256496.806625,584408505.5384257,143432179.83476335,301125041.4946257,301125041.4946257,152257391.47183108,152257391.47183108,15102945.23172333,15102945.23172333,2355780.767303559,2355780.767303559,304607812.6848428,304607812.6848428,156172846.39012676,156172846.39012676,11116933.283609387,11116933.283609387,3735166.7262468827,3735166.7262468827,953,14,1371326000
1999,PA,172727634206.41708,95560133897.02284,259950025.40115553,638860871.963655,174607929532.78943,97143394347.2435,262368243.1688696,658418229.1442466,1369640917.2522528,1369640917.2522528,764271772.4292836,764271772.4292836,3238824.0635363096,3238824.0635363096,8237699.8674130775,8237699.8674130775,1419969741.230456,1419969741.230456,806953708.2002127,806953708.2002127,4668280.918227288,4668280.918227288,8136796.339214739,8136796.339214739,4509,1,52818000
1999,PR,36352233062.691124,12809062447.567053,257566572.1955501,58640951.14601348,36744695879.09959,12900805053.482243,247547693.05604336,57410269.95117013,728756434.1700101,728756434.1700101,293361870.28457266,293361870.28457266,2651299.961479595,2651299.961479595,2555418.25032764,2555418.25032764,733002059.9851809,733002059.9851809,290685752.2597547,290685752.2597547,2977108.9765063534,2977108.9765063534,2475946.2201144295,2475946.2201144295,514,0,0
1999,PW,108977215.44753842,54542452.075620405,412392.311905786,32673.05867738439,109996008.2252282,55258829.23706934,469915.15639845637,29710.79819710708,2270277.68256942,2270277.68256942,1049591.8151569131,1049591.8151569131,996.0665713016517,996.0665713016517,1711.989419424714,1711.989419424714,2390568.7946612164,2390568.7946612164,1127085.750442022,1127085.750442022,1330.6826850983005,1330.6826850983005,1281.3981412057706,1281.3981412057706,3,0,0
1999,RI,12026177125.12446,5292546221.861819,4300903.813264551,505588.3525860837,12311862362.82763,5342214312.960154,4699446.99882526,262157.66054587084,80754439.12381367,80754439.12381367,32652630.55958816,32652630.55958816,0,0,0,0,89468976.47846563,89468976.47846563,33075888.883767333,33075888.883767333,123873.40623493378,123873.40623493378,0,0,217,0,0
1999,SC,35910581047.174934,21040371125.293133,155252160.8155457,136969511.9519686,39093532017.336494,22710803569.522606,155290023.23089445,143118706.58347797,205873343.5622905,205873343.5622905,109730526.28590453,109730526.28590453,1428467.7163297886,1428467.7163297886,2369202.321980559,2369202.321980559,237487189.6479466,237487189.6479466,130066888.44726394,130066888.44726394,1423841.6771163084,1423841.6771163084,3305604.5373130874,3305604.5373130874,1214,0,0
1999,SD,24288373772.444214,3196792981.0972705,1621826736.591579,548837325.3722723,25020843782.716667,3259828042.805087,1610934889.4924314,550810206.0878121,389128669.3800731,389128669.3800731,28429225.219950236,28429225.219950236,29852614.15877195,29852614.15877195,9678248.563648118,9678248.563648118,410687155.2072151,410687155.2072151,27113770.206333492,27113770.206333492,28440402.026296277,28440402.026296277,8575807.228779621,8575807.228779621,417,192,30570974000
1999,TN,62408270595.82846,34539096931.93862,489914196.7429257,708912635.678338,66123148685.30034,36547815735.40856,487475439.6453733,719766905.3916928,443250302.83117145,443250302.83117145,266374077.9031073,266374077.9031073,9408644.375332076,9408644.375332076,6173098.102908404,6173098.102908404,481306319.38127244,481306319.38127244,287018030.7017008,287018030.7017008,8140797.541811085,8140797.541811085,6891422.537647728,6891422.537647728,1981,10,515426000
1999,TX,176331980711.38098,85319752114.63841,3057377414.3886704,1503675492.925126,193776883324.47092,93549386552.70279,3215072476.5326667,1573756063.8186653,1614439055.693663,1614439055.693663,797765078.1990042,797765078.1990042,58565790.86823412,58565790.86823412,23790576.37037365,23790576.37037365,1873473251.115376,1873473251.115376,881814902.5628197,881814902.5628197,53209962.685213916,53209962.685213916,25407446.866720274,25407446.866720274,4620,309,22814444000
1999,UT,31232064482.9444,8742234520.7162,353641743.40046906,93478959.37776451,34338818667.344437,8874103764.79339,350031948.72607946,97135731.84834056,343290399.7781679,343290399.7781679,58732498.48549142,58732498.48549142,12348758.215878626,12348758.215878626,1585139.7398434554,1585139.7398434554,386359734.57006353,386359734.57006353,62037954.7025849,62037954.7025849,9241479.98177003,9241479.98177003,1930499.3044720108,1930499.3044720108,561,2,33094000
1999,VA,80021134913.2383,39236906688.26105,236300161.2162937,301671574.8305969,87313564960.90851,42471801261.608665,259399844.9944949,317886169.95544,663791987.5379051,663791987.5379051,267939183.99651316,267939183.99651316,1590076.8769176023,1590076.8769176023,5571233.251248702,5571233.251248702,734606135.2045115,734606135.2045115,287788197.6634759,287788197.6634759,2192885.7632241272,2192885.7632241272,5800893.569998882,5800893.569998882,2439,1,16441000
1999,VI,1331214031.4624689,380898477.8393683,3971346.8647916974,1083951.557965533,1345582716.8784952,390288538.66835994,3661087.327867282,1064374.1147276259,29136128.46533276,29136128.46533276,11986500.133896247,11986500.133896247,11952.129781481319,11952.129781481319,39154.88647581441,39154.88647581441,28764440.44419201,28764440.44419201,11487611.304545589,11487611.304545589,11952.129781481319,11952.129781481319,39154.88647581441,39154.88647581441,22,0,0
1999,VT,6824408897.045113,4451533965.493778,36635722.23333617,43881060.97176995,6895737201.400749,4510462066.584727,34197853.23126046,45147134.74680607,54015392.377430506,54015392.377430506,38076014.46624074,38076014.46624074,627774.6280762705,627774.6280762705,1246487.1261447605,1246487.1261447605,53280439.332214884,53280439.332214884,35606675.5920437,35606675.5920437,648572.902157185,648572.902157185,1228118.1332804612,1228118.1332804612,261,6,591936000
1999,WA,69343093078.47583,39955446006.12748,1060980572.7661062,332595927.0402717,69933567715.40944,40757123072.08201,1052307667.0271456,339189791.52988917,430543749.0268122,430543749.0268122,222203637.54658088,222203637.54658088,23062812.431472875,23062812.431472875,5086014.894268109,5086014.894268109,439717008.4659622,439717008.4659622,230361203.6873515,230361203.6873515,20349861.6977456,20349861.6977456,5680261.639653711,5680261.639653711,1633,58,4168124000
1999,WI,68029242703.43216,40733727689.72018,1233398687.5474346,1462359619.3258245,68805827379.86133,41845997915.586105,1230308098.2049773,1474095940.865269,525068379.57865083,525068379.57865083,283001685.3632148,283001685.3632148,20238329.607297555,20238329.607297555,22247433.18051702,22247433.18051702,506611923.60028607,506611923.60028607,272610096.3723047,272610096.3723047,17491972.425311323,17491972.425311323,21638257.681308027,21638257.681308027,2071,125,7615052000
1999,WV,17567491435.29241,11339339737.389154,39150400.99838965,106990285.97093284,17586067073.862965,11550606217.143261,35111714.61119388,101390126.25482804,159296062.91104254,159296062.91104254,102907944.81041034,102907944.81041034,853079.1523347065,853079.1523347065,2888744.589962126,2888744.589962126,158130131.95118716,158130131.95118716,100883035.18121432,100883035.18121432,1075939.7236850087,1075939.7236850087,2765160.675779143,2765160.675779143,616,1,94823000
1999,WY,6445554965.469922,4103814113.057267,338775704.5871828,124532305.08786058,5958467630.918058,3635118921.3412285,324854066.4178002,125847978.03840531,33294196.162967745,33294196.162967745,13610676.660770478,13610676.660770478,4744208.993077148,4744208.993077148,1815110.7631391159,1815110.7631391159,34039749.858843066,34039749.858843066,14321477.166807663,14321477.166807663,4899164.151587624,4899164.151587624,1692494.4229637706,1692494.4229637706,166,20,806203000
2000,AK,3942248289.8966885,1983601229.9874349,40255632.44656629,3652797.926657152,3900119022.80011,1975234905.2023358,40172937.63052171,3722071.1432163985,43110392.7753439,43110392.7753439,11094817.980468709,11094817.980468709,533266.087781116,533266.087781116,110752.85697396306,110752.85697396306,40233269.62616814,40233269.62616814,11054590.723677872,11054590.723677872,851253.7526706646,851253.7526706646,93837.15384404964,93837.15384404964,134,0,0
2000,AL,51533549270.44982,32557633550.838326,356259048.1931691,580931855.9113616,51704405715.76513,32662695190.66245,348587314.01651156,582808347.819826,408748244.045721,408748244.045721,234683466.91718835,234683466.91718835,2179176.3608855763,2179176.3608855763,7173842.777552888,7173842.777552888,419269315.0738098,419269315.0738098,235454558.5936281,235454558.5936281,2353959.1559500764,2353959.1559500764,7931330.045275438,7931330.045275438,1429,10,566901000
2000,AR,28520145082.162468,17549732747.36735,967243254.8319197,972446234.8965416,28920544378.282585,17786908594.963535,919164971.5953084,996552601.8910813,276605594.46062446,276605594.46062446,183574392.54619762,183574392.54619762,8627703.031525342,8627703.031525342,13921644.550224055,13921644.550224055,283715400.44300157,283715400.44300157,185138230.18168274,185138230.18168274,8352312.003978081,8352312.003978081,12426602.476572571,12426602.476572571,1247,102,11410562000
2000,AS,115797167.76058789,53064292.69967124,337797.25101527746,10207.085670083155,113843847.4504448,53184533.62002836,325787.0003384258,10703.986736930316,2006803.5979501063,2006803.5979501063,902404.4372461805,902404.4372461805,685.6800747759944,685.6800747759944,1423.4371172564945,1423.4371172564945,1900686.133162509,1900686.133162509,882859.228953136,882859.228953136,1074.087458905434,1074.087458905434,1332.3024237736092,1332.3024237736092,5,0,0
2000,AZ,53204464215.5705,20372596238.53065,318699396.1440427,81449383.93230362,54809226103.43244,20928070058.89348,327897137.8245769,74668513.69777438,580670766.4201969,580670766.4201969,161092505.8278375,161092505.8278375,2174530.5679293,2174530.5679293,1434895.2158994605,1434895.2158994605,662980431.1740512,662980431.1740512,160656050.74803853,160656050.74803853,3180499.884759856,3180499.884759856,1574162.9096446137,1574162.9096446137,938,0,0
2000,CA,480003653008.02704,307848394220.28644,4559215643.137481,2008135396.660766,483459981285.1262,310899206632.48096,4616188805.422422,1980929310.4894886,3705509574.665532,3705509574.665532,1889006100.3875506,1889006100.3875506,55670159.64999479,55670159.64999479,24375652.58683353,24375652.58683353,4053212038.332154,4053212038.332154,2003809290.805329,2003809290.805329,76421957.691903,76421957.691903,25520428.23646281,25520428.23646281,6195,75,25735728000
2000,CO,41787956979.0631,27137594352.380795,1141070174.0869312,490569665.00793165,42660244452.78559,27704516375.764458,1119803248.9028814,491346405.8789463,323602275.8786946,323602275.8786946,154239375.26058102,154239375.26058102,14972481.62199009,14972481.62199009,10657195.020976374,10657195.020976374,335517470.93183166,335517470.93183166,161941430.97858828,161941430.97858828,13234516.116092969,13234516.116092969,9698003.153527971,9698003.153527971,1265,89,8044056000
2000,CT,59960026820.02737,33265421425.603806,46023772.89357984,20119729.245631196,61236194668.63262,33612155030.138844,47279350.67600138,20263158.094584636,523075035.6361925,523075035.6361925,201126113.51424736,201126113.51424736,2273970.4746049154,2273970.4746049154,1837566.7756584478,1837566.7756584478,549155335.8748074,549155335.8748074,201296122.35010645,201296122.35010645,2520590.4506619265,2520590.4506619265,1451257.9863136916,1451257.9863136916,1183,0,0
2000,DC,12951852764.773487,8056205922.272116,27694379.873970408,24913981.899411257,12953194233.101618,8090752302.740701,26493006.679836433,23987783.035448752,120181648.38651998,120181648.38651998,48530057.99040177,48530057.99040177,735104.470404815,735104.470404815,246347.64086729547,246347.64086729547,123684933.72074015,123684933.72074015,47788927.91041271,47788927.91041271,695092.1940514974,695092.1940514974,274302.2955963091,274302.2955963091,203,0,0
2000,DE,87783599992.35063,19136955288.317005,28271610.06778392,60873596.53061824,93731289820.4847,19715052293.495827,29478557.03074215,61146447.48100953,1549791280.212486,1549791280.212486,186764618.77197686,186764618.77197686,804406.0030786578,804406.0030786578,2298000,2298000,1695966444.5220613,1695966444.5220613,201056068.2119766,201056068.2119766,665611.5541949251,665611.5541949251,2636750,2636750,242,0,0
2000,FL,230798793719.3086,140735831249.77466,731551773.9983207,889824305.4547971,230600352100.53485,140158439708.8468,721290088.0437902,875481080.4938163,1915280261.5790508,1915280261.5790508,1022912528.376614,1022912528.376614,17497745.613616213,17497745.613616213,14146245.838745553,14146245.838745553,2061414184.8066561,2061414184.8066561,1077351597.148599,1077351597.148599,16787341.931485094,16787341.931485094,15946901.939324657,15946901.939324657,4661,13,1833772000
2000,FM,125555638.31059022,44335164.014894925,314114.1877779927,9491.463933475148,124124058.00143836,44667246.915998,302945.9792593309,9953.52712241346,3473307.2260897146,3473307.2260897146,1907297.3591039637,1907297.3591039637,637.6068458712048,637.6068458712048,1323.6395281376908,1323.6395281376908,2814300.5588907255,2814300.5588907255,1352182.1584946532,1352182.1584946532,998.7828756526785,998.7828756526785,1238.8943144459486,1238.8943144459486,9,0,0
2000,GA,115500086554.35732,58265507510.842896,698897312.2019646,1230035994.5136542,114540170816.26602,58629641301.57251,663474566.4879707,1213376261.4844892,912317819.9460698,912317819.9460698,360194088.1245953,360194088.1245953,9196593.312638247,9196593.312638247,16179212.896420268,16179212.896420268,1002766268.8244063,1002766268.8244063,385166914.65867794,385166914.65867794,9432588.785825353,9432588.785825353,17338562.380379714,17338562.380379714,2329,49,2967790000
